n_leaves,n_colors,n_edges,max_cross_pairs,non_edges,non_edge_ratio,mean_out_degree,std_out_degree,max_out_degree,mean_in_degree,std_in_degree,max_in_degree,n_isolated_leaves,max_color_class_size,mean_color_class_size,std_color_class_size,n_singleton_colors,n_reciprocal_edges,reciprocal_ratio,density,reciprocity,n_nontrivial_scc,n_base_cherry_nodes,n_extension_edges,n_chain_nodes,has_chain,max_chain_length,extension_edges_per_cherry,n_false_positive_edges,n_false_negative_edges,num_species,num_hybridizations,mismatch
11,8,94,104,10,0.09615384615384616,8.545454545454545,1.304790917673393,10,8.545454545454545,1.4373989364401722,10,0,2,1.375,0.4841229182759271,5,46,0.48936170212765956,0.8545454545454545,0.9787234042553191,1,52,10,0,False,1,0.19230769230769232,0,0,8,4,False
10,7,67,82,15,0.18292682926829268,6.7,0.45825756949558405,7,6.7,3.4365680554879163,9,0,3,1.4285714285714286,0.7284313590846836,5,26,0.3880597014925373,0.7444444444444445,0.7761194029850746,1,41,15,1,True,2,0.36585365853658536,0,0,7,3,False
11,4,57,90,33,0.36666666666666664,5.181818181818182,1.6414063713879807,8,5.181818181818182,1.8982375470746453,8,0,3,2.75,0.4330127018922193,0,27,0.47368421052631576,0.5181818181818182,0.9473684210526315,1,45,33,2,True,2,0.7333333333333333,0,0,4,4,False
8,7,54,54,0,0.0,6.75,0.4330127018922193,7,6.75,0.4330127018922193,7,0,2,1.1428571428571428,0.34992710611188266,6,27,0.5,0.9642857142857143,1.0,1,27,0,0,False,0,0.0,0,0,7,4,False
3,2,4,4,0,0.0,1.3333333333333333,0.4714045207910317,2,1.3333333333333333,0.4714045207910317,2,0,2,1.5,0.5,1,2,0.5,0.6666666666666666,1.0,1,2,0,0,False,0,0.0,0,0,2,6,False
3,2,3,4,1,0.25,1.0,0.0,1,1.0,0.816496580927726,2,0,2,1.5,0.5,1,1,0.3333333333333333,0.5,0.6666666666666666,1,2,1,0,False,1,0.5,0,0,2,5,False
13,10,141,144,3,0.020833333333333332,10.846153846153847,1.4595127662315597,12,10.846153846153847,1.7473564140923918,12,0,4,1.3,0.9000000000000001,9,69,0.48936170212765956,0.9038461538461539,0.9787234042553191,1,72,3,0,False,1,0.041666666666666664,0,0,10,8,False
47,7,546,1878,1332,0.7092651757188498,11.617021276595745,3.2259136359768457,22,11.617021276595745,4.205129549902381,23,0,9,6.714285714285714,1.4846149779161804,0,251,0.4597069597069597,0.25254394079555964,0.9194139194139194,2,939,1332,20,True,3,1.4185303514376997,0,0,7,4,False
2,2,2,2,0,0.0,1.0,0.0,1,1.0,0.0,1,0,1,1.0,0.0,2,1,0.5,1.0,1.0,1,0,0,0,False,0,,0,0,2,8,False
15,8,175,192,17,0.08854166666666667,11.666666666666666,1.0110500592068734,14,11.666666666666666,1.813529401164726,14,0,3,1.875,0.7806247497997998,3,81,0.46285714285714286,0.8333333333333334,0.9257142857142857,1,96,17,1,True,2,0.17708333333333334,0,0,8,5,False
20,9,293,344,51,0.14825581395348839,14.65,2.612948526090784,19,14.65,2.971110903349116,19,0,4,2.2222222222222223,1.1331154474650633,3,143,0.4880546075085324,0.7710526315789473,0.9761092150170648,1,172,51,2,True,2,0.29651162790697677,0,0,9,2,False
14,6,124,160,36,0.225,8.857142857142858,1.5518257844571737,12,8.857142857142858,3.270149469217028,13,0,3,2.3333333333333335,0.7453559924999298,1,49,0.3951612903225806,0.6813186813186813,0.7903225806451613,1,80,36,3,True,2,0.45,0,0,6,8,False
9,9,72,72,0,0.0,8.0,0.0,8,8.0,0.0,8,0,1,1.0,0.0,9,36,0.5,1.0,1.0,1,36,0,0,False,0,0.0,0,0,9,6,False
25,9,300,526,226,0.4296577946768061,12.0,5.89915248150105,24,12.0,6.157921727336261,24,0,5,2.7777777777777777,1.8121673811444545,4,132,0.44,0.5,0.88,1,263,226,9,True,2,0.8593155893536122,0,0,9,7,False
7,5,33,36,3,0.08333333333333333,4.714285714285714,0.6998542122237652,6,4.714285714285714,1.749635530559413,6,0,3,1.4,0.8000000000000002,4,15,0.45454545454545453,0.7857142857142857,0.9090909090909091,1,18,3,0,False,1,0.16666666666666666,0,0,5,3,False
13,5,70,134,64,0.47761194029850745,5.384615384615385,1.3323467750529825,9,5.384615384615385,1.3323467750529825,8,0,3,2.6,0.4898979485566356,0,33,0.4714285714285714,0.44871794871794873,0.9428571428571428,1,67,64,3,True,2,0.9552238805970149,0,0,5,2,False
22,6,254,380,126,0.33157894736842103,11.545454545454545,4.459181261247536,21,11.545454545454545,4.459181261247536,21,0,7,3.6666666666666665,1.9720265943665387,1,127,0.5,0.5497835497835498,1.0,1,190,126,0,False,1,0.6631578947368421,0,0,6,1,False
8,6,49,52,3,0.057692307692307696,6.125,0.9270248108869579,7,6.125,1.0532687216470449,7,0,2,1.3333333333333333,0.4714045207910317,4,23,0.46938775510204084,0.875,0.9387755102040817,1,26,3,1,True,2,0.11538461538461539,0,0,6,8,False
3,2,3,4,1,0.25,1.0,0.0,1,1.0,0.816496580927726,2,0,2,1.5,0.5,1,1,0.3333333333333333,0.5,0.6666666666666666,1,2,1,0,False,1,0.5,0,0,2,4,False
14,9,146,166,20,0.12048192771084337,10.428571428571429,0.82065180664829,12,10.428571428571429,3.5196242842156913,13,0,4,1.5555555555555556,0.9558139185602919,6,64,0.4383561643835616,0.8021978021978022,0.8767123287671232,1,83,20,0,False,1,0.24096385542168675,0,0,9,7,False
30,10,395,808,413,0.5111386138613861,13.166666666666666,2.4910952522044507,23,13.166666666666666,2.6718699236468995,24,0,4,3.0,0.4472135954999579,0,196,0.4962025316455696,0.4540229885057471,0.9924050632911392,1,404,413,2,True,2,1.0222772277227723,1,0,10,3,True
32,8,360,894,534,0.5973154362416108,11.25,4.337337893224368,26,11.25,9.387491677759293,29,0,5,4.0,0.5,0,53,0.14722222222222223,0.3629032258064516,0.29444444444444445,1,447,534,121,True,3,1.1946308724832215,0,0,8,5,False
4,4,12,12,0,0.0,3.0,0.0,3,3.0,0.0,3,0,1,1.0,0.0,4,6,0.5,1.0,1.0,1,6,0,0,False,0,0.0,0,0,4,1,False
26,8,228,588,360,0.6122448979591837,8.76923076923077,2.591520081218926,16,8.76923076923077,2.342051899636666,16,0,4,3.25,0.6614378277661477,0,110,0.4824561403508772,0.3507692307692308,0.9649122807017544,1,294,360,7,True,3,1.2244897959183674,0,0,8,1,False
11,7,69,102,33,0.3235294117647059,6.2727272727272725,0.44536177141512334,7,6.2727272727272725,3.1069104528427385,10,0,2,1.5714285714285714,0.4948716593053935,3,24,0.34782608695652173,0.6272727272727273,0.6956521739130435,2,51,33,3,True,2,0.6470588235294118,0,0,7,4,False
18,10,245,288,43,0.14930555555555555,13.61111111111111,1.7682033847599496,17,13.61111111111111,2.288592213782887,17,0,3,1.8,0.6000000000000001,3,115,0.46938775510204084,0.8006535947712419,0.9387755102040817,1,144,43,4,True,2,0.2986111111111111,0,0,10,5,False
3,3,6,6,0,0.0,2.0,0.0,2,2.0,0.0,2,0,1,1.0,0.0,3,3,0.5,1.0,1.0,1,3,0,0,False,0,0.0,0,0,3,1,False
5,5,20,20,0,0.0,4.0,0.0,4,4.0,0.0,4,0,1,1.0,0.0,5,10,0.5,1.0,1.0,1,10,0,0,False,0,0.0,0,0,5,8,False
12,7,100,120,20,0.16666666666666666,8.333333333333334,1.4907119849998596,11,8.333333333333334,2.592724864350674,11,0,3,1.7142857142857142,0.6998542122237652,3,40,0.4,0.7575757575757576,0.8,1,60,20,3,True,3,0.3333333333333333,0,0,7,6,False
4,3,8,10,2,0.2,2.0,0.0,2,2.0,1.224744871391589,3,0,2,1.3333333333333333,0.4714045207910317,2,3,0.375,0.6666666666666666,0.75,1,5,2,0,False,1,0.4,0,0,3,4,False
16,8,142,194,52,0.26804123711340205,8.875,1.5761900266148114,14,8.875,5.956876278721928,15,0,7,2.0,1.9364916731037085,5,45,0.31690140845070425,0.5916666666666667,0.6338028169014085,1,97,52,6,True,2,0.5360824742268041,0,0,8,8,False
9,6,61,64,3,0.046875,6.777777777777778,0.6285393610547089,8,6.777777777777778,1.314684396244359,8,0,3,1.5,0.7637626158259734,4,29,0.47540983606557374,0.8472222222222222,0.9508196721311475,1,32,3,0,False,1,0.09375,0,0,6,2,False
21,10,220,378,158,0.41798941798941797,10.476190476190476,1.5922146187905226,14,10.476190476190476,6.980374172117598,20,0,4,2.1,1.374772708486752,6,69,0.31363636363636366,0.5238095238095238,0.6272727272727273,1,189,158,9,True,3,0.8359788359788359,2,0,10,5,True
12,9,111,126,15,0.11904761904761904,9.25,0.4330127018922193,10,9.25,2.8613807855648994,11,0,2,1.3333333333333333,0.4714045207910317,6,50,0.45045045045045046,0.8409090909090909,0.9009009009009009,1,63,15,0,False,1,0.23809523809523808,0,0,9,7,False
27,6,261,598,337,0.5635451505016722,9.666666666666666,4.529737135697669,21,9.666666666666666,4.529737135697669,19,0,6,4.5,1.2583057392117916,0,109,0.41762452107279696,0.3717948717948718,0.8352490421455939,1,299,337,11,True,3,1.1270903010033444,0,0,6,3,False
4,4,12,12,0,0.0,3.0,0.0,3,3.0,0.0,3,0,1,1.0,0.0,4,6,0.5,1.0,1.0,1,6,0,0,False,0,0.0,0,0,4,2,False
3,2,3,4,1,0.25,1.0,0.0,1,1.0,0.816496580927726,2,0,2,1.5,0.5,1,1,0.3333333333333333,0.5,0.6666666666666666,1,2,1,0,False,1,0.5,0,0,2,7,False
2,2,2,2,0,0.0,1.0,0.0,1,1.0,0.0,1,0,1,1.0,0.0,2,1,0.5,1.0,1.0,1,0,0,0,False,0,,0,0,2,7,False
16,5,103,200,97,0.485,6.4375,2.5973243443975185,13,6.4375,4.636388006843259,14,0,5,3.2,0.9797958971132712,0,20,0.1941747572815534,0.42916666666666664,0.3883495145631068,1,100,97,19,True,3,0.97,2,0,5,8,True
40,9,495,1386,891,0.6428571428571429,12.375,3.98552066862035,24,12.375,4.258447487054408,24,0,9,4.444444444444445,2.006163342807532,0,243,0.4909090909090909,0.3173076923076923,0.9818181818181818,2,693,891,9,True,2,1.2857142857142858,0,0,9,2,False
12,4,54,94,40,0.425531914893617,4.5,1.5545631755148024,8,4.5,3.378855822118882,11,0,6,3.0,1.8708286933869707,1,21,0.3888888888888889,0.4090909090909091,0.7777777777777778,1,47,40,3,True,2,0.851063829787234,0,0,4,8,False
21,8,290,366,76,0.20765027322404372,13.80952380952381,3.4312159113622513,20,13.80952380952381,5.508599749647279,20,0,5,2.625,1.5761900266148114,3,117,0.40344827586206894,0.6904761904761905,0.8068965517241379,1,183,76,5,True,3,0.41530054644808745,0,0,8,6,False
18,10,198,286,88,0.3076923076923077,11.0,2.309401076758503,17,11.0,4.346134936801766,17,0,3,1.8,0.7483314773547883,4,85,0.4292929292929293,0.6470588235294118,0.8585858585858586,1,143,88,9,True,3,0.6153846153846154,1,0,10,6,True
15,6,111,186,75,0.4032258064516129,7.4,2.0264912204760885,12,7.4,1.8547236990991407,11,0,3,2.5,0.5,0,53,0.4774774774774775,0.5285714285714286,0.954954954954955,1,93,75,3,True,2,0.8064516129032258,0,0,6,5,False
22,7,260,396,136,0.3434343434343434,11.818181818181818,3.7975633771282586,19,11.818181818181818,5.032949285696876,21,0,6,3.142857142857143,1.6413036132965795,1,90,0.34615384615384615,0.5627705627705628,0.6923076923076923,1,198,136,18,True,2,0.6868686868686869,0,0,7,7,False
6,3,12,18,6,0.3333333333333333,2.0,0.0,2,2.0,2.23606797749979,5,0,4,2.0,1.4142135623730951,2,3,0.25,0.4,0.5,1,9,6,0,False,1,0.6666666666666666,0,0,3,6,False
11,7,87,98,11,0.11224489795918367,7.909090909090909,1.3787046261911908,10,7.909090909090909,2.7120788891229632,10,0,3,1.5714285714285714,0.9035079029052513,5,38,0.4367816091954023,0.7909090909090909,0.8735632183908046,1,49,11,0,False,1,0.22448979591836735,0,0,7,4,False
30,6,212,746,534,0.7158176943699732,7.066666666666666,2.128118626601649,11,7.066666666666666,3.3954217541991585,15,0,6,5.0,0.816496580927726,0,80,0.37735849056603776,0.24367816091954023,0.7547169811320755,2,373,534,28,True,4,1.4316353887399464,1,0,6,7,True
24,10,276,516,240,0.46511627906976744,11.5,3.0276503540974917,21,11.5,1.6583123951777,14,0,3,2.4,0.48989794855663565,0,127,0.4601449275362319,0.5,0.9202898550724637,1,258,240,2,True,2,0.9302325581395349,0,0,10,1,False
10,10,90,90,0,0.0,9.0,0.0,9,9.0,0.0,9,0,1,1.0,0.0,10,45,0.5,1.0,1.0,1,45,0,0,False,0,0.0,0,0,10,4,False
6,3,12,18,6,0.3333333333333333,2.0,0.0,2,2.0,2.23606797749979,5,0,4,2.0,1.4142135623730951,2,3,0.25,0.4,0.5,1,9,6,0,False,1,0.6666666666666666,0,0,3,4,False
14,9,155,170,15,0.08823529411764706,11.071428571428571,0.8835226340609272,13,11.071428571428571,2.631248636627695,13,0,3,1.5555555555555556,0.6849348892187752,5,70,0.45161290322580644,0.8516483516483516,0.9032258064516129,1,85,15,1,True,2,0.17647058823529413,0,0,9,4,False
11,8,102,102,0,0.0,9.272727272727273,0.8624393618641034,10,9.272727272727273,0.8624393618641034,10,0,3,1.375,0.6959705453537527,6,51,0.5,0.9272727272727272,1.0,1,51,0,0,False,0,0.0,0,0,8,4,False
4,4,12,12,0,0.0,3.0,0.0,3,3.0,0.0,3,0,1,1.0,0.0,4,6,0.5,1.0,1.0,1,6,0,0,False,0,0.0,0,0,4,7,False
9,8,65,70,5,0.07142857142857142,7.222222222222222,0.41573970964154905,8,7.222222222222222,1.872477727372524,8,0,2,1.125,0.33071891388307384,7,30,0.46153846153846156,0.9027777777777778,0.9230769230769231,1,35,5,0,False,1,0.14285714285714285,0,0,8,5,False
11,9,100,106,6,0.05660377358490566,9.090909090909092,0.6680426571226848,10,9.090909090909092,1.5640591394622958,10,0,2,1.2222222222222223,0.41573970964154905,7,47,0.47,0.9090909090909091,0.94,1,53,6,0,False,1,0.11320754716981132,0,0,9,5,False
2,2,2,2,0,0.0,1.0,0.0,1,1.0,0.0,1,0,1,1.0,0.0,2,1,0.5,1.0,1.0,1,0,0,0,False,0,,0,0,2,2,False
2,2,2,2,0,0.0,1.0,0.0,1,1.0,0.0,1,0,1,1.0,0.0,2,1,0.5,1.0,1.0,1,0,0,0,False,0,,0,0,2,8,False
25,8,439,542,103,0.1900369003690037,17.56,2.467063031217484,22,17.56,3.0473595127585456,23,0,4,3.125,0.7806247497997998,0,209,0.4760820045558087,0.7316666666666667,0.9521640091116174,1,271,103,7,True,2,0.3800738007380074,0,0,8,2,False
24,7,333,486,153,0.3148148148148148,13.875,1.393810723639811,16,13.875,5.629627725998703,21,0,5,3.4285714285714284,1.049781318335648,0,121,0.3633633633633634,0.6032608695652174,0.7267267267267268,1,243,153,18,True,2,0.6296296296296297,0,0,7,5,False
10,4,46,72,26,0.3611111111111111,4.6,1.2806248474865698,7,4.6,3.1368774282716245,8,0,4,2.5,0.8660254037844386,0,12,0.2608695652173913,0.5111111111111111,0.5217391304347826,1,36,26,8,True,2,0.7222222222222222,0,0,4,7,False
14,10,161,174,13,0.07471264367816093,11.5,1.349603116263656,13,11.5,1.5923926292577109,13,0,2,1.4,0.48989794855663565,6,78,0.484472049689441,0.8846153846153846,0.968944099378882,1,87,13,0,False,1,0.14942528735632185,0,0,10,2,False
13,8,122,146,24,0.1643835616438356,9.384615384615385,1.146128032750103,12,9.384615384615385,3.24721091064699,12,0,2,1.625,0.4841229182759271,3,53,0.4344262295081967,0.782051282051282,0.8688524590163934,1,73,24,0,False,1,0.3287671232876712,0,0,8,2,False
8,5,41,50,9,0.18,5.125,0.9270248108869579,6,5.125,1.5360257159305635,7,0,2,1.6,0.4898979485566356,2,17,0.4146341463414634,0.7321428571428571,0.8292682926829268,1,25,9,0,False,1,0.36,0,0,5,8,False
3,2,3,4,1,0.25,1.0,0.0,1,1.0,0.816496580927726,2,0,2,1.5,0.5,1,1,0.3333333333333333,0.5,0.6666666666666666,1,2,1,0,False,1,0.5,0,0,2,7,False
8,6,50,52,2,0.038461538461538464,6.25,0.4330127018922193,7,6.25,0.9682458365518543,7,0,2,1.3333333333333333,0.4714045207910317,4,24,0.48,0.8928571428571429,0.96,1,26,2,0,False,1,0.07692307692307693,0,0,6,8,False
15,6,129,168,39,0.23214285714285715,8.6,3.555277766926235,14,8.6,3.5552777669262356,14,0,5,2.5,1.8027756377319946,3,64,0.49612403100775193,0.6142857142857143,0.9922480620155039,1,84,39,0,False,1,0.4642857142857143,0,0,6,5,False
21,10,307,384,77,0.20052083333333334,14.619047619047619,2.339641618388238,18,14.619047619047619,5.481364015819685,20,0,5,2.1,1.1357816691600549,3,125,0.40716612377850164,0.7309523809523809,0.8143322475570033,1,192,77,1,True,2,0.4010416666666667,0,0,10,4,False
9,7,63,68,5,0.07352941176470588,7.0,0.0,7,7.0,1.8257418583505538,8,0,2,1.2857142857142858,0.45175395145262565,5,29,0.4603174603174603,0.875,0.9206349206349206,1,34,5,0,False,1,0.14705882352941177,0,0,7,5,False
8,5,42,48,6,0.125,5.25,1.3919410907075054,7,5.25,1.3919410907075054,7,0,3,1.6,0.8,3,21,0.5,0.75,1.0,1,24,6,0,False,1,0.25,0,0,5,1,False
5,2,8,8,0,0.0,1.6,1.2,4,1.6,1.2,4,0,4,2.5,1.5,1,4,0.5,0.4,1.0,1,4,0,0,False,0,0.0,0,0,2,8,False
13,8,107,144,37,0.2569444444444444,8.23076923076923,1.80400606147055,12,8.23076923076923,2.6934063692325534,12,0,3,1.625,0.6959705453537527,4,47,0.4392523364485981,0.6858974358974359,0.8785046728971962,1,72,37,0,False,1,0.5138888888888888,0,0,8,7,False
2,2,2,2,0,0.0,1.0,0.0,1,1.0,0.0,1,0,1,1.0,0.0,2,1,0.5,1.0,1.0,1,0,0,0,False,0,,0,0,2,8,False
10,10,90,90,0,0.0,9.0,0.0,9,9.0,0.0,9,0,1,1.0,0.0,10,45,0.5,1.0,1.0,1,45,0,0,False,0,0.0,0,0,10,6,False
15,10,183,192,9,0.046875,12.2,1.3266499161421599,14,12.2,2.3151673805580457,14,0,4,1.5,1.02469507659596,8,87,0.47540983606557374,0.8714285714285714,0.9508196721311475,1,96,9,0,False,1,0.09375,0,0,10,3,False
16,5,72,204,132,0.6470588235294118,4.5,1.0,8,4.5,0.9354143466934853,6,0,4,3.2,0.39999999999999997,0,33,0.4583333333333333,0.3,0.9166666666666666,2,102,132,2,True,3,1.2941176470588236,1,0,5,1,True
10,6,67,82,15,0.18292682926829268,6.7,0.9,8,6.7,2.0999999999999996,9,0,2,1.6666666666666667,0.4714045207910317,2,30,0.44776119402985076,0.7444444444444445,0.8955223880597015,1,41,15,2,True,2,0.36585365853658536,0,0,6,5,False
13,10,131,150,19,0.12666666666666668,10.076923076923077,0.9970370305242863,11,10.076923076923077,3.2453881707275367,12,0,2,1.3,0.45825756949558405,7,58,0.44274809160305345,0.8397435897435898,0.8854961832061069,1,75,19,0,False,1,0.25333333333333335,0,0,10,3,False
14,5,79,152,73,0.48026315789473684,5.642857142857143,1.715773164209188,9,5.642857142857143,2.158277847105447,10,0,4,2.8,0.9797958971132712,0,36,0.45569620253164556,0.4340659340659341,0.9113924050632911,1,76,73,4,True,3,0.9605263157894737,3,0,5,2,True
39,9,520,1342,822,0.6125186289120715,13.333333333333334,4.346134936801766,23,13.333333333333334,4.159224122254691,21,0,6,4.333333333333333,1.0540925533894596,0,225,0.4326923076923077,0.3508771929824561,0.8653846153846154,1,671,822,29,True,2,1.225037257824143,0,0,9,3,False
19,7,230,298,68,0.22818791946308725,12.105263157894736,3.3070059099800018,18,12.105263157894736,3.3070059099800018,18,0,5,2.7142857142857144,1.2777531299998797,2,108,0.46956521739130436,0.672514619883041,0.9391304347826087,1,149,68,5,True,2,0.4563758389261745,2,0,7,2,True
23,7,215,444,229,0.5157657657657657,9.347826086956522,3.862964570650639,18,9.347826086956522,4.279462538909316,21,0,5,3.2857142857142856,1.1605769149479943,0,83,0.386046511627907,0.424901185770751,0.772093023255814,1,222,229,20,True,2,1.0315315315315314,1,0,7,8,True
14,6,105,160,55,0.34375,7.5,1.6366341767699428,12,7.5,2.847304489713536,11,0,4,2.3333333333333335,0.7453559924999298,0,41,0.3904761904761905,0.5769230769230769,0.780952380952381,1,80,55,6,True,2,0.6875,0,0,6,5,False
11,6,88,98,10,0.10204081632653061,8.0,0.7385489458759964,9,8.0,2.6285149626910838,10,0,3,1.8333333333333333,0.6871842709362768,2,39,0.4431818181818182,0.8,0.8863636363636364,1,49,10,1,True,2,0.20408163265306123,0,0,6,2,False
5,4,18,18,0,0.0,3.6,0.4898979485566356,4,3.6,0.4898979485566356,4,0,2,1.25,0.4330127018922193,3,9,0.5,0.9,1.0,1,9,0,0,False,0,0.0,0,0,4,5,False
14,7,103,160,57,0.35625,7.357142857142857,1.7569105537498348,11,7.357142857142857,4.368836766678008,13,0,4,2.0,1.0690449676496976,3,39,0.3786407766990291,0.5659340659340659,0.7572815533980582,1,80,57,14,True,3,0.7125,1,0,7,6,True
11,4,46,78,32,0.41025641025641024,4.181818181818182,1.8982375470746453,10,4.181818181818182,2.9792672014861705,10,0,5,2.75,1.7853571071357126,2,19,0.41304347826086957,0.41818181818181815,0.8260869565217391,1,39,32,1,True,2,0.8205128205128205,0,0,4,3,False
10,9,88,88,0,0.0,8.8,0.4,9,8.8,0.4,9,0,2,1.1111111111111112,0.3142696805273545,8,44,0.5,0.9777777777777777,1.0,1,44,0,0,False,0,0.0,0,0,9,8,False
12,5,66,112,46,0.4107142857142857,5.5,1.848422751068236,10,5.5,1.6583123951777,8,0,4,2.4,0.8,0,28,0.42424242424242425,0.5,0.8484848484848485,2,56,46,0,False,1,0.8214285714285714,0,0,5,8,False
15,9,154,196,42,0.21428571428571427,10.266666666666667,1.8061622912192086,14,10.266666666666667,3.453822359196965,14,0,3,1.6666666666666667,0.6666666666666666,4,58,0.37662337662337664,0.7333333333333333,0.7532467532467533,1,98,42,8,True,2,0.42857142857142855,0,0,9,5,False
11,9,99,104,5,0.04807692307692308,9.0,0.7385489458759964,10,9.0,2.04494943258218,10,0,3,1.2222222222222223,0.628539361054709,8,47,0.47474747474747475,0.9,0.9494949494949495,1,52,5,0,False,1,0.09615384615384616,0,0,9,2,False
11,5,64,90,26,0.28888888888888886,5.818181818181818,1.9917183909278768,9,5.818181818181818,2.7574092523823817,10,0,4,2.2,1.16619037896906,2,26,0.40625,0.5818181818181818,0.8125,1,45,26,3,True,3,0.5777777777777777,0,0,5,6,False
5,4,17,18,1,0.05555555555555555,3.4,0.4898979485566356,4,3.4,0.8,4,0,2,1.25,0.4330127018922193,3,8,0.47058823529411764,0.85,0.9411764705882353,1,9,1,0,False,1,0.1111111111111111,0,0,4,3,False
7,5,34,38,4,0.10526315789473684,4.857142857142857,0.989743318610787,6,4.857142857142857,0.989743318610787,6,0,2,1.4,0.4898979485566356,3,17,0.5,0.8095238095238095,1.0,1,19,4,0,False,1,0.21052631578947367,0,0,5,2,False
9,5,55,62,7,0.11290322580645161,6.111111111111111,0.9938079899999066,8,6.111111111111111,1.7284832429004493,8,0,3,1.8,0.7483314773547883,2,25,0.45454545454545453,0.7638888888888888,0.9090909090909091,1,31,7,1,True,2,0.22580645161290322,0,0,5,5,False
9,6,63,66,3,0.045454545454545456,7.0,0.0,7,7.0,0.9428090415820634,8,0,2,1.5,0.5,3,30,0.47619047619047616,0.875,0.9523809523809523,1,33,3,0,False,1,0.09090909090909091,0,0,6,6,False
19,9,244,304,60,0.19736842105263158,12.842105263157896,3.1163939669657816,17,12.842105263157896,4.965811089680451,18,0,5,2.111111111111111,1.3698697784375504,4,105,0.430327868852459,0.7134502923976608,0.860655737704918,1,152,60,5,True,2,0.39473684210526316,0,0,9,7,False
2,2,2,2,0,0.0,1.0,0.0,1,1.0,0.0,1,0,1,1.0,0.0,2,1,0.5,1.0,1.0,1,0,0,0,False,0,,0,0,2,5,False
16,4,59,182,123,0.6758241758241759,3.6875,1.1575161985907585,6,3.6875,3.583272770806041,12,0,6,4.0,1.5811388300841898,0,18,0.3050847457627119,0.24583333333333332,0.6101694915254238,4,91,123,18,True,3,1.3516483516483517,1,1,4,2,True
9,5,56,62,6,0.0967741935483871,6.222222222222222,0.9162456945817024,8,6.222222222222222,1.8121673811444545,8,0,3,1.8,0.7483314773547883,2,25,0.44642857142857145,0.7777777777777778,0.8928571428571429,1,31,6,0,False,1,0.1935483870967742,0,0,5,7,False
17,10,168,246,78,0.3170731707317073,9.882352941176471,0.32218973970892123,10,9.882352941176471,6.807282890112674,16,0,4,1.7,1.1874342087037917,7,57,0.3392857142857143,0.6176470588235294,0.6785714285714286,4,123,78,0,False,1,0.6341463414634146,0,0,10,6,False
13,4,92,124,32,0.25806451612903225,7.076923076923077,2.335727146259843,11,7.076923076923077,2.335727146259843,11,0,4,3.25,0.82915619758885,0,46,0.5,0.5897435897435898,1.0,1,62,32,0,False,1,0.5161290322580645,0,0,4,1,False
10,6,75,80,5,0.0625,7.5,1.02469507659596,9,7.5,1.6881943016134133,9,0,3,1.6666666666666667,0.7453559924999299,3,35,0.4666666666666667,0.8333333333333334,0.9333333333333333,1,40,5,0,False,1,0.125,0,0,6,1,False
14,5,78,156,78,0.5,5.571428571428571,1.761261143705422,9,5.571428571428571,1.2371791482634837,8,0,3,2.8,0.39999999999999997,0,34,0.4358974358974359,0.42857142857142855,0.8717948717948718,1,78,78,2,True,2,1.0,0,0,5,4,False
